symbol,entry_time,exit_time,direction,setup,killzone,pnl_pips,rr_achieved,usd_pnl,exit_reason,entry_price,sl_price,tp_price,partial_taken,trail_count
GBPUSD,2024-11-27T16:20:00+00:00,2024-11-27T17:55:00+00:00,BUY,FVG_CONTINUATION,LONDON_CLOSE,20.7,0.649,32.45,GIVEBACK_GUARD,1.26552,1.26233028,1.2734942999999999,False,0
GBPUSD,2024-11-28T13:35:00+00:00,2024-11-29T01:35:00+00:00,BUY,CHOCH,NY_OPEN,22.9,0.4772,23.86,GIVEBACK_GUARD,1.26666,1.2618612200000001,1.2786569499999993,False,0
GBPUSD,2024-11-29T14:55:00+00:00,2024-11-29T20:10:00+00:00,BUY,LIQUIDITY_SWEEP_REVERSAL,NY_OPEN,31.43,2.1249,106.25,GIVEBACK_GUARD,1.26971,1.2711890099999998,1.2771050499999996,True,0
GBPUSD,2024-12-02T15:30:00+00:00,2024-12-02T17:05:00+00:00,SELL,CHOCH,NY_OPEN,43.1,0.6092,30.46,GIVEBACK_GUARD,1.26761,1.27468428,1.2499242999999995,False,0
GBPUSD,2024-12-04T13:40:00+00:00,2024-12-04T17:30:00+00:00,BUY,CONTINUATION_OB,NY_OPEN,9.0,0.2271,11.35,GIVEBACK_GUARD,1.2680500000000001,1.26408676,1.2799397200000002,False,0
GBPUSD,2024-12-06T16:30:00+00:00,2024-12-06T19:25:00+00:00,SELL,CHOCH,LONDON_CLOSE,36.6,0.5082,25.41,GIVEBACK_GUARD,1.27637,1.28357202,1.2583649499999998,False,0
GBPUSD,2024-12-09T13:55:00+00:00,2024-12-09T15:35:00+00:00,BUY,FVG_CONTINUATION,NY_OPEN,13.5,0.5033,25.16,GIVEBACK_GUARD,1.2763900000000001,1.27370748,1.2830963000000009,False,0
GBPUSD,2024-12-09T15:35:00+00:00,2024-12-09T16:10:00+00:00,SELL,FVG_CONTINUATION,NY_OPEN,6.8,0.6667,33.33,GIVEBACK_GUARD,1.27774,1.27876,1.2700678999999997,False,0
GBPUSD,2024-12-09T16:30:00+00:00,2024-12-09T22:30:00+00:00,SELL,CHOCH,LONDON_CLOSE,24.1,0.6045,30.23,GIVEBACK_GUARD,1.2769,1.28088666,1.26693335,False,0
GBPUSD,2024-12-10T15:30:00+00:00,2024-12-10T15:50:00+00:00,SELL,ORDER_BLOCK,NY_OPEN,3.44,1.6,80.0,TRAILED_SL,1.27568,1.2754649999999998,1.2743899999999995,True,0
GBPUSD,2024-12-10T16:00:00+00:00,2024-12-10T16:25:00+00:00,SELL,ORDER_BLOCK,NY_OPEN,-3.6,-1.0,-50.0,SL_HIT,1.27575,1.27611,1.2746699999999995,False,0
GBPUSD,2024-12-11T13:30:00+00:00,2024-12-11T13:35:00+00:00,SELL,ORDER_BLOCK,NY_OPEN,-3.3,-1.0,-50.0,SL_HIT,1.27291,1.27324,1.2719200000000002,False,0
GBPUSD,2024-12-11T16:30:00+00:00,2024-12-12T09:25:00+00:00,BUY,FVG_CONTINUATION,LONDON_CLOSE,18.3,0.4634,23.17,GIVEBACK_GUARD,1.27602,1.27207076,1.2858930999999996,False,0
GBPUSD,2024-12-12T15:35:00+00:00,2024-12-12T16:20:00+00:00,BUY,LIQUIDITY_SWEEP_REVERSAL,NY_OPEN,-30.12,-1.0,-50.0,SL_HIT,1.2736100000000001,1.27059813,1.2811396750000004,False,0
GBPUSD,2024-12-12T16:40:00+00:00,2024-12-12T17:45:00+00:00,SELL,FVG_CONTINUATION,LONDON_CLOSE,35.17,2.4987,124.94,GIVEBACK_GUARD,1.27224,1.27083249,1.2652024500000003,True,0
GBPUSD,2024-12-17T15:50:00+00:00,2024-12-17T16:45:00+00:00,SELL,ORDER_BLOCK,NY_OPEN,9.26,1.8337,91.68,GIVEBACK_GUARD,1.2699099999999999,1.269405,1.2668799999999993,True,0
GBPUSD,2024-12-18T13:30:00+00:00,2024-12-18T21:00:00+00:00,BUY,CHOCH,NY_OPEN,-59.56,-1.0,-50.0,SL_HIT,1.27128,1.26532428,1.2861693,False,0
GBPUSD,2024-12-23T15:00:00+00:00,2024-12-23T18:20:00+00:00,SELL,FVG_CONTINUATION,NY_OPEN,12.3,0.4248,21.24,GIVEBACK_GUARD,1.2524199999999999,1.25531562,1.2451809499999995,False,0
GBPUSD,2024-12-26T17:00:00+00:00,2024-12-26T17:10:00+00:00,SELL,FVG_CONTINUATION,LONDON_CLOSE,-8.9,-1.0,-50.0,SL_HIT,1.25001,1.2509,1.2437779999999996,False,0
GBPUSD,2024-12-27T13:30:00+00:00,2024-12-27T17:50:00+00:00,BUY,CHOCH,NY_OPEN,27.2,0.3994,19.97,GIVEBACK_GUARD,1.25469,1.24787924,1.2717169000000001,False,0
GBPUSD,2024-12-30T14:20:00+00:00,2024-12-30T17:25:00+00:00,BUY,CHOCH,NY_OPEN,-59.52,-1.0,-50.0,SL_HIT,1.25948,1.25352792,1.2743601999999998,False,0
GBPUSD,2024-12-31T13:30:00+00:00,2024-12-31T14:15:00+00:00,SELL,CHOCH,NY_OPEN,-10.8,-1.0,-50.0,SL_HIT,1.25328,1.25436,1.2381610000000007,False,0
GBPUSD,2024-12-31T14:25:00+00:00,2024-12-31T14:40:00+00:00,SELL,CHOCH,NY_OPEN,-0.9,-0.0833,-4.17,GIVEBACK_GUARD,1.25387,1.25495,1.2402610000000007,False,0
GBPUSD,2024-12-31T14:55:00+00:00,2025-01-02T10:30:00+00:00,SELL,CHOCH,NY_OPEN,29.5,0.465,23.25,GIVEBACK_GUARD,1.25297,1.2593135999999998,1.237111,False,0
GBPUSD,2025-01-02T13:45:00+00:00,2025-01-02T13:55:00+00:00,SELL,ORDER_BLOCK,NY_OPEN,1.82,0.8878,44.39,GIVEBACK_GUARD,1.24509,1.244885,1.24386,True,0
GBPUSD,2025-01-06T16:45:00+00:00,2025-01-07T11:05:00+00:00,SELL,CONTINUATION_OB,LONDON_CLOSE,-61.89,-1.0,-50.0,SL_HIT,1.251,1.25718936,1.2324319199999998,False,0
GBPUSD,2025-01-07T13:40:00+00:00,2025-01-07T17:10:00+00:00,SELL,CHOCH,NY_OPEN,47.1,0.8198,40.99,GIVEBACK_GUARD,1.2542499999999999,1.25999496,1.2398875999999994,False,0
GBPUSD,2025-01-08T16:15:00+00:00,2025-01-08T16:35:00+00:00,BUY,ORDER_BLOCK,LONDON_CLOSE,-12.7,-1.0,-50.0,SL_HIT,1.23419,1.23292,1.2379999999999995,False,0
GBPUSD,2025-01-09T15:55:00+00:00,2025-01-10T15:30:00+00:00,BUY,CONTINUATION_OB,NY_OPEN,-46.95,-1.0,-50.0,SL_HIT,1.22994,1.2252446,1.2440262000000004,False,0
GBPUSD,2025-01-10T15:40:00+00:00,2025-01-13T05:25:00+00:00,SELL,CHOCH,NY_OPEN,68.3,0.622,31.1,GIVEBACK_GUARD,1.2222,1.23318144,1.1947463999999997,False,0
GBPUSD,2025-01-13T13:30:00+00:00,2025-01-13T23:45:00+00:00,SELL,CONTINUATION_OB,NY_OPEN,-63.83,-1.0,-50.0,SL_HIT,1.21259,1.21897308,1.19344076,False,0
GBPUSD,2025-01-14T13:35:00+00:00,2025-01-14T13:45:00+00:00,SELL,CHOCH,NY_OPEN,3.1,0.4133,20.67,GIVEBACK_GUARD,1.21844,1.21919,1.1957825999999998,False,0
GBPUSD,2025-01-14T14:25:00+00:00,2025-01-14T15:00:00+00:00,SELL,ORDER_BLOCK,NY_OPEN,7.76,1.6,80.0,TRAILED_SL,1.21696,1.216475,1.2140500000000003,True,0
GBPUSD,2025-01-14T15:30:00+00:00,2025-01-14T15:45:00+00:00,SELL,ORDER_BLOCK,NY_OPEN,-12.6,-1.0,-50.0,SL_HIT,1.21537,1.2166299999999999,1.2115900000000006,False,0
GBPUSD,2025-01-14T16:15:00+00:00,2025-01-14T16:35:00+00:00,SELL,ORDER_BLOCK,LONDON_CLOSE,-17.2,-1.0,-50.0,SL_HIT,1.21564,1.21736,1.2104800000000002,False,0
GBPUSD,2025-01-14T16:45:00+00:00,2025-01-14T17:00:00+00:00,SELL,ORDER_BLOCK,LONDON_CLOSE,-18.1,-1.0,-50.0,SL_HIT,1.21555,1.21736,1.2101199999999996,False,0
GBPUSD,2025-01-15T16:30:00+00:00,2025-01-15T16:50:00+00:00,BUY,ORDER_BLOCK,LONDON_CLOSE,-13.3,-1.0,-50.0,SL_HIT,1.22904,1.22771,1.2330299999999994,False,0
GBPUSD,2025-01-16T13:45:00+00:00,2025-01-16T17:50:00+00:00,BUY,CHOCH,NY_OPEN,21.6,0.4856,24.28,GIVEBACK_GUARD,1.22085,1.2164023199999998,1.2319692000000004,False,0
GBPUSD,2025-01-20T14:50:00+00:00,2025-01-20T15:30:00+00:00,SELL,FVG_CONTINUATION,NY_OPEN,-26.1,-1.0,-50.0,SL_HIT,1.2197,1.22230974,1.21317565,False,0
GBPUSD,2025-01-21T14:25:00+00:00,2025-01-21T14:55:00+00:00,SELL,ORDER_BLOCK,NY_OPEN,5.2,0.437,21.85,GIVEBACK_GUARD,1.22488,1.22607,1.22131,False,0
GBPUSD,2025-01-21T15:00:00+00:00,2025-01-21T15:30:00+00:00,SELL,ORDER_BLOCK,NY_OPEN,-13.8,-1.0,-50.0,SL_HIT,1.22469,1.22607,1.2205500000000002,False,0
GBPUSD,2025-01-21T16:10:00+00:00,2025-01-21T17:25:00+00:00,BUY,CHOCH,LONDON_CLOSE,9.5,0.5655,28.27,GIVEBACK_GUARD,1.2285300000000001,1.22685,1.2489939500000005,False,0
GBPUSD,2025-01-22T15:20:00+00:00,2025-01-22T15:35:00+00:00,BUY,ORDER_BLOCK,NY_OPEN,-13.2,-1.0,-50.0,SL_HIT,1.2357,1.23438,1.23966,False,0
GBPUSD,2025-01-23T13:40:00+00:00,2025-01-23T18:35:00+00:00,BUY,CHOCH,NY_OPEN,19.7,0.3864,19.32,GIVEBACK_GUARD,1.23186,1.22676156,1.2446061,False,0
GBPUSD,2025-01-27T13:40:00+00:00,2025-01-29T15:15:00+00:00,BUY,CHOCH,NY_OPEN,-100.45,-1.0,-50.0,SL_HIT,1.25004,1.23999504,1.2751524000000003,False,0
GBPUSD,2025-01-30T13:55:00+00:00,2025-01-30T15:00:00+00:00,SELL,CHOCH,NY_OPEN,-11.6,-1.0,-50.0,SL_HIT,1.2426300000000001,1.24379,1.2276243000000004,False,0
GBPUSD,2025-01-30T15:55:00+00:00,2025-01-31T16:10:00+00:00,BUY,CHOCH,NY_OPEN,-67.95,-1.0,-50.0,SL_HIT,1.24664,1.23984534,1.26362665,False,0
GBPUSD,2025-02-05T13:55:00+00:00,2025-02-05T15:10:00+00:00,BUY,ORDER_BLOCK,NY_OPEN,9.22,1.8626,93.13,GIVEBACK_GUARD,1.25304,1.2535349999999998,1.2560099999999994,True,0
GBPUSD,2025-02-05T15:15:00+00:00,2025-02-05T15:30:00+00:00,BUY,ORDER_BLOCK,NY_OPEN,1.06,0.6057,30.29,GIVEBACK_GUARD,1.2524,1.2525749999999998,1.2534499999999995,True,0
GBPUSD,2025-02-06T13:45:00+00:00,2025-02-06T14:00:00+00:00,SELL,ORDER_BLOCK,NY_OPEN,6.04,3.3556,167.78,TRAILED_SL,1.24232,1.24135,1.2412400000000003,True,1
